mag,inj,fat,loss,slat,slon,elat,elon,len,wid,TMAX,TMIN,PRCP,SNOW,tornado_occurrence,AWND,WSFI,WSFM,WSFG,WDFG,WSF1,WSF2,WSF5,WDF1,WDF2,WDF5,WDFI,WDFM,WT03,WT11,ACMH,hour,minute,year,month,day,day_of_week,is_weekend,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,part_of_day_Night,part_of_day_Morning,part_of_day_Afternoon,part_of_day_Evening
0.0,0.0,0.0,98179.65297336066,35.23,-100.27,0.0,0.0,0.1,10.0,19.6,7.9,0.0,0.0,1.0,2.8,9.3,4.5,6.7,45.0,4.0,9.4,11.2,-50.000000000000014,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,0.0,16,2,1984,6,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,27.85,-97.58,0.0,0.0,0.1,13.0,16.7,11.1,4.2,0.0,1.0,4.7,8.9,8.0,12.9,45.0,9.4,9.4,11.2,79.99999999999999,-20.0,-20.0,23.0,90.0,1.0,0.0,30.0,9,0,1978,8,25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,34.17,-102.08,0.0,0.0,0.5,17.0,21.1,8.3,0.0,0.0,1.0,4.7,6.7,6.3,8.7,270.0,8.0,9.4,11.2,9.999999999999996,-20.0,-20.0,90.0,-90.0,1.0,0.0,40.0,19,10,1967,6,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,33.12,-95.05,33.1,-94.92,7.1,30.0,32.0,12.0,0.0,0.0,1.0,2.7,9.3,7.6,5.7,170.0,8.0,6.3,6.7,40.000000000000014,-79.99999999999999,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,88.0,15,59,1998,1,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.2,-105.58,0.0,0.0,0.1,10.0,22.8,12.0,0.0,0.0,1.0,4.7,12.1,9.8,11.8,90.0,9.4,9.4,11.2,-10.000000000000009,-20.0,-20.0,7.016709298534877e-15,90.0,1.0,0.0,60.0,14,30,1969,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,500.0,28.53,-98.12,0.0,0.0,1.0,33.0,15.5,6.0,4.6,0.0,1.0,4.7,11.6,8.0,10.8,90.0,6.7,9.4,11.2,40.000000000000014,-20.0,-20.0,-22.00000000000002,45.00000000000001,1.0,0.0,60.0,13,20,1978,7,28,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,28.75,-96.07,0.0,0.0,0.1,10.0,13.0,6.5,0.0,0.0,1.0,4.7,10.7,9.8,12.3,90.0,6.7,9.4,11.2,-10.000000000000057,-20.0,-20.0,-67.00000000000003,90.0,1.0,0.0,40.0,12,35,1977,9,10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.85,-102.37,0.0,0.0,0.2,20.0,16.5,9.9,0.0,0.0,1.0,6.6,9.3,6.3,13.9,90.0,8.9,9.4,11.2,-30.00000000000001,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,1.0,100.0,16,55,1989,9,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,36.22,-100.53,0.0,0.0,1.0,10.0,18.2,6.8,29.2,0.0,1.0,4.7,9.4,8.0,13.4,60.0,8.0,9.4,11.2,50.0,-20.0,-20.0,-67.00000000000003,-1.4033418597069754e-14,1.0,0.0,100.0,13,56,1966,7,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,35.02,-100.05,35.02,-100.01,2.26,25.0,18.9,9.4,4.4,0.0,1.0,3.2,19.7,7.6,0.0,0.0,8.0,6.7,8.5,40.000000000000014,7.016709298534877e-15,-39.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,16,50,2017,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,4.0,0.0,3000000.0,29.72,-95.05,29.72,-95.05,3.0,440.0,31.9,13.2,0.0,0.0,1.0,3.3,9.3,7.6,9.3,140.0,8.0,4.9,5.8,40.000000000000014,-59.99999999999999,-59.99999999999999,68.0,-45.00000000000001,1.0,1.0,63.0,12,49,1998,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,0.0,13250000.0,32.5363,-94.1434,32.476,-93.51,37.17,500.0,23.5,8.2,0.0,0.0,1.0,4.9,9.8,7.6,10.8,90.0,8.0,9.4,11.2,40.000000000000014,-10.000000000000057,-30.00000000000003,68.0,-45.00000000000001,1.0,1.0,60.0,20,48,2009,4,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2.0,1.0,50000.0,33.55,-95.77,0.0,0.0,0.1,10.0,30.7,10.1,0.0,0.0,1.0,4.7,9.3,7.6,12.3,315.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,19,51,1957,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0,8.0,0.0,2600000.0,32.6428,-94.966,33.0128,-94.4388,39.97,700.0,21.6,16.4,0.0,0.0,1.0,3.1,4.1,7.6,12.1,270.0,8.0,4.5,6.7,40.000000000000014,59.99999999999999,70.0,68.0,-45.00000000000001,1.0,1.0,60.0,21,20,2022,3,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,500000.0,30.48,-96.87,0.0,0.0,0.4,27.0,22.0,11.0,0.0,0.0,1.0,4.7,9.3,5.8,8.7,135.0,9.4,9.4,11.2,-10.000000000000009,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,0.0,30.0,14,15,1981,5,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.8,-100.6,31.8,-100.6,10.0,30.0,24.1,7.2,0.0,0.0,1.0,2.8,9.3,7.6,9.8,170.0,8.0,5.8,11.2,40.000000000000014,20.00000000000001,20.00000000000001,68.0,-45.00000000000001,1.0,1.0,100.0,23,50,1998,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,33.42,-102.12,0.0,0.0,0.1,10.0,18.9,7.8,0.0,0.0,1.0,4.7,9.3,7.6,10.8,203.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,20,32,1963,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.08595977011494255,0.0,0.0,33978.55243833054,33.464,-100.9993,33.4787,-100.9976,1.02,100.0,23.3,5.9,0.0,0.0,1.0,4.8,6.9,7.6,37.0,11.0,8.0,11.2,15.2,40.000000000000014,-1.4033418597069754e-14,-50.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,16,14,2017,3,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,33.48,-100.66,33.4533,-100.65,1.94,300.0,19.5,2.6,0.0,0.0,1.0,2.8,9.4,7.6,12.1,270.0,8.0,22.8,27.7,40.000000000000014,-19.999999999999996,-19.999999999999996,68.0,-45.00000000000001,1.0,1.0,60.0,15,15,2013,5,23,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,500.0,30.57,-100.78,0.0,0.0,0.8,77.0,26.9,9.5,0.0,0.0,1.0,8.0,9.3,4.9,11.3,90.0,10.7,9.4,11.2,70.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,100.0,17,50,1991,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,500.0,32.23,-97.37,0.0,0.0,0.1,17.0,19.6,12.2,0.0,0.0,1.0,4.7,9.3,7.6,9.8,225.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,4,0,1957,4,19,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,500000.0,30.33,-97.55,30.43,-98.03,30.7,50.0,14.1,5.7,2.3,0.0,1.0,4.7,9.3,9.4,7.2,135.0,6.3,9.4,11.2,50.0,-20.0,-20.0,18.002668271307424,-45.00000000000001,1.0,1.0,70.0,14,25,1980,8,10,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,28.7,-96.8,0.0,0.0,0.1,10.0,16.2,5.8,0.6,0.0,1.0,4.7,15.2,9.4,14.4,45.0,5.4,9.4,11.2,-59.99999999999997,-20.0,-20.0,-67.00000000000003,44.99999999999999,1.0,0.0,60.0,14,45,1975,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.0,0.0,400000.0,32.3199,-102.4883,32.3287,-102.479,0.81,880.0,35.8,15.4,0.0,0.0,1.0,7.5,9.6,7.6,14.8,90.0,8.0,22.8,25.0,40.000000000000014,59.99999999999999,-69.99999999999997,68.0,-45.00000000000001,1.0,1.0,60.0,20,55,2019,3,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,50.0,34.57,-102.12,34.6,-102.07,3.8,10.0,25.0,13.8,0.0,0.0,1.0,4.7,9.3,5.8,11.3,90.0,9.4,9.4,11.2,59.99999999999999,-20.0,-20.0,7.016709298534877e-15,44.99999999999999,1.0,0.0,50.0,14,10,1980,3,27,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,5000.0,31.42,-103.62,0.0,0.0,0.1,10.0,14.9,7.9,0.0,0.0,1.0,4.7,9.3,7.6,10.8,360.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,0.0,60.0,18,45,1964,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,32.9,-95.73,32.91,-95.73,0.69,75.0,31.0,11.3,0.0,0.0,1.0,2.3,9.7,7.6,0.0,0.0,8.0,16.5,19.7,40.000000000000014,10.0,10.0,68.0,-45.00000000000001,1.0,1.0,60.0,15,26,2015,12,26,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0.0,150000.0,32.9469,-96.9936,32.9713,-96.9743,2.02,75.0,29.3,17.4,2.0,0.0,1.0,2.2,18.3,7.6,12.1,270.0,8.0,5.4,9.8,40.000000000000014,-50.000000000000014,20.00000000000001,68.0,-45.00000000000001,1.0,1.0,60.0,13,23,2012,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,100000.0,30.039,-93.871,30.073,-93.7799,5.93,200.0,31.6,10.8,0.0,0.0,1.0,0.4,4.5,7.6,13.4,292.0,8.0,7.2,16.5,40.000000000000014,-80.00000000000003,-59.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,8,39,2013,10,31,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,0.0,0.0,497355.08714371553,33.93,-97.62,0.0,0.0,0.5,100.0,31.1,14.9,0.0,0.0,1.0,4.7,9.3,7.6,7.7,203.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,10,0,1963,11,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,28.02,-97.05,28.02,-97.05,0.1,10.0,19.9,4.3,0.0,0.0,1.0,2.4,9.3,7.6,6.3,180.0,8.0,5.8,9.4,40.000000000000014,30.0,-70.00000000000003,68.0,-45.00000000000001,1.0,1.0,100.0,15,15,1999,8,22,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,35.07,-101.82,35.1,-101.77,3.0,50.0,16.9,10.6,0.0,0.0,1.0,9.3,9.3,6.7,14.4,90.0,11.2,9.4,11.2,59.99999999999999,-20.0,-20.0,68.0,7.016709298534877e-15,1.0,1.0,60.0,13,30,1986,5,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,30.18,-93.83,0.0,0.0,0.1,17.0,23.1,6.6,0.0,0.0,1.0,4.7,18.3,7.6,14.4,90.0,7.6,9.4,11.2,-30.00000000000003,-20.0,-20.0,-68.0,90.0,1.0,0.0,50.0,14,0,1971,5,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50.0,29.55,-95.03,0.0,0.0,0.3,20.0,24.5,6.5,0.0,0.0,1.0,4.7,9.3,4.0,13.4,90.0,10.3,9.4,11.2,79.99999999999999,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,40.0,17,0,1983,5,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,30.3,-93.75,0.0,0.0,0.1,10.0,21.0,10.0,0.0,0.0,1.0,4.7,11.2,4.9,9.3,90.0,9.8,9.4,11.2,-30.00000000000001,-20.0,-20.0,-90.0,90.0,1.0,0.0,70.0,21,25,1975,4,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.5853,-102.2992,33.5853,-102.2992,0.02,30.0,18.0,2.0,0.0,0.0,1.0,1.7,9.5,7.6,11.2,225.0,8.0,9.8,13.4,40.000000000000014,40.000000000000014,50.0,68.0,-45.00000000000001,1.0,1.0,60.0,19,54,2021,6,27,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,32.62,-99.75,32.65,-99.72,3.6,17.0,17.2,2.1,0.0,0.0,1.0,4.7,9.3,7.6,20.1,270.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,16,40,1954,4,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,50000.0,29.57,-95.82,29.75,-95.58,18.9,100.0,30.6,4.9,0.0,0.0,1.0,4.7,8.0,10.3,13.9,45.0,8.0,9.4,11.2,60.00000000000001,-20.0,-20.0,68.0,44.99999999999999,1.0,0.0,90.0,15,35,1972,3,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,50000.0,32.15,-95.28,0.0,0.0,0.5,100.0,25.5,13.2,0.0,0.0,1.0,4.7,17.9,6.7,10.3,180.0,11.2,9.4,11.2,60.00000000000001,-20.0,-20.0,-67.00000000000003,7.016709298534877e-15,1.0,1.0,90.0,15,15,1973,1,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,0.0,0.0,1074179.2994791768,30.68,-97.67,0.0,0.0,1.8,200.0,18.3,2.4,6.2,0.0,1.0,4.7,4.9,10.3,12.9,90.0,6.3,9.4,11.2,-39.99999999999999,-20.0,-20.0,30.336415617311182,90.0,1.0,0.0,30.0,19,0,1974,10,30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,29.32,-100.15,29.32,-100.2,3.0,50.0,22.0,15.5,0.8,0.0,1.0,4.5,9.3,7.6,14.8,140.0,8.0,13.0,11.6,40.000000000000014,-30.00000000000001,40.000000000000014,68.0,-45.00000000000001,1.0,1.0,75.0,16,20,2002,4,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50.0,30.38,-95.45,0.0,0.0,2.0,100.0,27.1,11.1,0.0,0.0,1.0,4.7,9.3,5.8,10.3,135.0,7.2,9.4,11.2,50.0,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,90.0,18,10,1983,12,10,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,50000.0,36.35,-102.12,0.0,0.0,0.5,10.0,29.4,7.2,0.0,0.0,1.0,4.7,15.2,11.6,13.4,45.0,8.9,9.4,11.2,40.000000000000014,-20.0,-20.0,-22.00000000000002,44.99999999999999,1.0,0.0,40.0,21,15,1972,4,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.32,-99.85,0.0,0.0,1.0,17.0,16.7,4.4,0.0,0.0,1.0,4.7,9.3,7.6,14.4,225.0,8.0,9.4,11.2,70.0,-20.0,-20.0,23.0,7.016709298534877e-15,1.0,1.0,60.0,17,0,1956,5,27,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,26.07,-97.22,26.07,-97.22,0.01,10.0,13.2,8.0,24.0,0.0,1.0,5.5,10.1,7.6,10.8,90.0,8.0,9.8,13.0,40.000000000000014,40.000000000000014,40.000000000000014,68.0,-45.00000000000001,1.0,1.0,60.0,7,41,2010,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,32.8,-100.42,0.0,0.0,0.5,10.0,19.4,11.2,0.0,0.0,1.0,4.7,19.2,10.7,11.8,60.0,9.8,9.4,11.2,30.0,-20.0,-20.0,-1.4033418597069754e-14,7.016709298534877e-15,1.0,0.0,100.0,14,0,1965,4,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,35.35,-101.45,0.0,0.0,0.5,10.0,24.7,12.8,0.0,0.0,1.0,4.8,9.3,6.7,7.7,315.0,5.8,9.4,11.2,40.000000000000014,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,80.0,17,10,1992,4,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,26.3,-98.15,0.0,0.0,0.1,10.0,19.4,8.9,0.0,0.0,1.0,4.7,5.8,6.3,7.7,45.0,4.0,9.4,11.2,30.0,-20.0,-20.0,90.0,90.0,1.0,0.0,100.0,2,0,1967,9,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,98179.65297336066,32.4,-100.58,0.0,0.0,0.6,40.0,18.8,13.3,5.2,0.0,1.0,6.7,9.3,4.5,10.8,45.0,4.5,9.4,11.2,20.00000000000001,-20.0,-20.0,68.0,90.0,1.0,1.0,60.0,20,30,1991,6,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,33.68,-100.9,0.0,0.0,0.2,20.0,20.9,14.2,6.0,0.0,1.0,7.7,9.3,7.6,11.8,45.0,7.6,8.9,10.3,-49.99999999999999,-69.99999999999997,-90.0,68.0,-45.00000000000001,1.0,1.0,70.0,16,37,1995,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,2.0,0.0,5000000.0,29.25,-94.85,0.0,0.0,2.7,100.0,20.0,3.6,0.0,0.0,1.0,4.7,9.3,5.4,11.8,90.0,9.4,9.4,11.2,70.0,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,1.0,20.0,1,40,1981,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,50000.0,29.28,-95.43,0.0,0.0,0.2,20.0,21.5,11.0,0.0,0.0,1.0,4.6,9.3,7.6,4.6,45.0,4.0,9.4,11.2,-19.999999999999996,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,70.0,6,15,1992,2,22,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,497355.08714371553,30.65,-97.55,0.0,0.0,0.1,10.0,20.6,13.3,0.0,0.0,1.0,4.7,10.3,8.5,9.8,45.0,3.6,9.4,11.2,10.0,-20.0,-20.0,22.00000000000001,44.99999999999999,1.0,1.0,70.0,15,22,1972,5,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.63,-95.52,33.63,-95.52,0.1,25.0,29.6,16.7,0.0,0.0,1.0,4.4,14.3,7.6,9.8,150.0,8.0,6.7,8.0,40.000000000000014,-79.99999999999999,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,18,24,2005,3,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,35.6,-101.28,35.62,-101.25,1.9,20.0,23.4,13.4,1.0,0.0,1.0,4.7,11.6,12.1,15.4,90.0,7.6,9.4,11.2,9.999999999999996,-20.0,-20.0,-44.99999999999999,90.0,1.0,0.0,30.0,15,35,1974,4,19,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,28.82,-96.13,0.0,0.0,0.2,27.0,17.0,10.3,0.0,0.0,1.0,4.7,9.3,5.8,11.8,90.0,9.4,9.4,11.2,-10.000000000000009,-20.0,-20.0,68.0,-1.4033418597069754e-14,1.0,0.0,30.0,11,45,1981,5,31,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,98179.65297336066,34.83,-102.98,0.0,0.0,0.5,10.0,24.3,11.5,0.0,0.0,1.0,4.7,8.0,5.8,7.7,90.0,5.4,9.4,11.2,90.0,-20.0,-20.0,-90.0,45.00000000000001,1.0,0.0,60.0,18,0,1967,3,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,0.0,0.0,500000.0,33.7,-101.37,0.0,0.0,1.0,30.0,25.5,9.5,0.0,0.0,1.0,4.7,9.3,4.9,11.8,315.0,7.2,9.4,11.2,-40.00000000000002,-20.0,-20.0,68.0,45.00000000000001,1.0,0.0,60.0,17,34,1981,5,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.93,-102.05,31.95,-102.08,1.0,30.0,17.7,11.3,1.4,0.0,1.0,5.4,12.1,7.6,11.2,140.0,8.0,11.6,24.1,40.000000000000014,-10.000000000000009,-79.99999999999999,68.0,-45.00000000000001,1.0,1.0,100.0,16,57,2004,6,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,31.3264,-97.4693,31.3264,-97.4693,0.1,50.0,15.4,6.3,1.6,0.0,1.0,3.8,12.7,7.6,10.8,90.0,8.0,11.2,17.0,40.000000000000014,70.0,79.99999999999999,68.0,-45.00000000000001,1.0,1.0,60.0,3,18,2010,9,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,0.0,2000.0,30.28,-94.17,30.28,-94.17,0.5,10.0,17.0,7.0,10.0,0.0,1.0,3.8,9.3,7.6,11.6,150.0,8.0,11.6,19.7,40.000000000000014,-79.99999999999999,-90.0,68.0,-45.00000000000001,1.0,1.0,63.0,14,40,2001,10,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,32.83,-95.88,0.0,0.0,0.1,10.0,20.4,8.3,0.0,0.0,1.0,8.2,9.3,7.6,12.9,45.0,9.4,9.4,13.0,-30.00000000000003,9.999999999999996,7.016709298534877e-15,68.0,17.457603123722098,1.0,1.0,60.0,15,15,1995,4,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,5000.0,29.22,-98.65,0.0,0.0,0.1,10.0,23.7,15.1,0.0,0.0,1.0,6.6,9.3,4.0,12.3,90.0,5.4,9.4,11.2,-30.00000000000001,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,20.0,16,0,1984,4,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,497355.08714371553,33.0379,-99.9042,33.0349,-99.8992,0.36,150.0,15.8,1.3,0.0,0.0,1.0,4.7,7.9,7.6,10.8,90.0,8.0,6.7,11.6,40.000000000000014,-79.99999999999999,-10.000000000000009,68.0,-45.00000000000001,1.0,1.0,60.0,18,8,2009,6,13,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,497355.08714371553,32.93,-97.25,0.0,0.0,0.2,10.0,19.2,9.0,6.0,0.0,1.0,7.6,9.3,9.4,12.3,90.0,6.7,9.4,11.2,-30.00000000000001,-20.0,-20.0,68.0,-45.00000000000001,1.0,1.0,70.0,15,0,1989,6,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,28.75,-97.38,0.0,0.0,0.2,10.0,18.4,13.5,0.0,0.0,1.0,5.8,9.3,7.2,13.4,90.0,8.9,9.4,11.2,7.016709298534877e-15,-20.0,-20.0,68.0,-44.99999999999999,1.0,1.0,30.0,16,4,1988,9,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,0.0,0.0,1074179.2994791768,32.58,-99.93,0.0,0.0,1.5,150.0,28.2,10.5,0.0,0.0,1.0,4.7,9.3,3.6,7.2,135.0,4.0,9.4,11.2,50.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,40.0,17,24,1989,5,13,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,50.0,32.85,-94.32,0.0,0.0,0.5,10.0,25.7,15.4,0.0,0.0,1.0,7.2,9.3,3.6,11.3,90.0,6.3,9.4,11.2,50.0,-20.0,-20.0,68.0,45.00000000000001,1.0,1.0,100.0,16,42,1984,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,98179.65297336066,33.38,-96.3,0.0,0.0,0.1,10.0,13.7,8.7,0.0,0.0,1.0,5.7,9.3,8.5,9.8,45.0,8.9,7.6,8.0,-59.99999999999997,-59.99999999999999,-59.99999999999999,68.0,-44.99999999999999,1.0,1.0,40.0,21,10,1993,6,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,50000.0,29.35,-98.45,0.0,0.0,0.3,17.0,12.6,7.3,5.3,0.0,1.0,4.7,9.8,7.6,7.2,20.0,5.4,9.4,11.2,9.999999999999996,-20.0,-20.0,-90.0,-44.99999999999999,1.0,1.0,40.0,18,30,1965,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,98179.65297336066,36.22,-101.2,0.0,0.0,0.3,20.0,20.0,12.5,21.4,0.0,1.0,4.7,9.3,7.2,14.9,90.0,13.0,9.4,11.2,79.99999999999999,-20.0,-20.0,7.016709298534877e-15,45.00000000000001,1.0,0.0,80.0,17,35,1980,5,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,300000.0,29.93,-95.38,29.93,-95.38,0.5,30.0,29.1,9.9,0.0,0.0,1.0,5.2,6.4,7.6,5.4,190.0,8.0,7.2,8.0,40.000000000000014,10.0,20.0,68.0,-45.00000000000001,1.0,1.0,88.0,18,30,2004,11,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
